"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
4.660858125E1,-1.168760223E2,8.181353760E1,-1.932732849E2,2.402249408E2
4.661860725E1,-1.170278168E2,8.222253418E1,-1.932048645E2,2.403833910E2
4.662863325E1,-1.169758606E2,8.231915283E1,-1.931707458E2,2.403637492E2
4.663865925E1,-1.169933624E2,8.226571655E1,-1.932147522E2,2.403893414E2
4.664868525E1,-1.171220856E2,8.223162842E1,-1.930773621E2,2.403299636E2
4.665871125E1,-1.172904739E2,8.203396606E1,-1.931168518E2,2.403762578E2
4.666873725E1,-1.170825195E2,8.195529175E1,-1.931849060E2,2.403027135E2
4.667876425E1,-1.170710297E2,8.254934692E1,-1.932192078E2,2.405279254E2
4.668879025E1,-1.171206512E2,8.240472412E1,-1.932368469E2,2.405166616E2
4.669881625E1,-1.171513901E2,8.226254272E1,-1.933515320E2,2.405751214E2
4.670884225E1,-1.170222626E2,8.225354004E1,-1.930527039E2,2.402690185E2
4.671886825E1,-1.171512909E2,8.238604736E1,-1.933067322E2,2.405813344E2
4.672889425E1,-1.170345612E2,8.243240356E1,-1.931210632E2,2.403912118E2
4.673892025E1,-1.169721527E2,8.230969238E1,-1.932959900E2,2.404593723E2
4.674894625E1,-1.170349960E2,8.251901245E1,-1.933512878E2,2.406061060E2
4.675897225E1,-1.170480118E2,8.259655762E1,-1.931543884E2,2.404808644E2
4.676899825E1,-1.169150620E2,8.233593750E1,-1.931333923E2,2.403098948E2
4.677902425E1,-1.166515427E2,8.241589355E1,-1.928672180E2,2.399952618E2
4.678905025E1,-1.168337936E2,8.219110107E1,-1.930940247E2,2.401891230E2
4.679907625E1,-1.168600311E2,8.212707520E1,-1.932655334E2,2.403178932E2
4.680910225E1,-1.166038132E2,8.227185059E1,-1.928949280E2,2.399449101E2
4.681912825E1,-1.168816223E2,8.227847290E1,-1.932659607E2,2.403805156E2
4.682915425E1,-1.166517487E2,8.246661377E1,-1.927470398E2,2.399162233E2
4.683918025E1,-1.168686523E2,8.224581909E1,-1.931379089E2,2.402600852E2
4.684920725E1,-1.170753937E2,8.245504761E1,-1.930973816E2,2.403998366E2
4.685923325E1,-1.169254837E2,8.249960327E1,-1.932846375E2,2.404926285E2
4.686925925E1,-1.169596329E2,8.243600464E1,-1.931926575E2,2.404135052E2
4.687928525E1,-1.166007385E2,8.248132324E1,-1.928556213E2,2.399837319E2
4.688931125E1,-1.169280014E2,8.260913086E1,-1.932204285E2,2.404798536E2
4.689933725E1,-1.169574890E2,8.240014648E1,-1.931291199E2,2.403491113E2
4.690936325E1,-1.167603607E2,8.250888062E1,-1.928635559E2,2.400771718E2
4.691938925E1,-1.168956985E2,8.216607666E1,-1.931199036E2,2.402314835E2
4.692941525E1,-1.167599182E2,8.261953735E1,-1.929327698E2,2.401706063E2
4.693944125E1,-1.169618683E2,8.230624390E1,-1.931672058E2,2.403496741E2
4.694946725E1,-1.169625778E2,8.233090210E1,-1.931334534E2,2.403313397E2
4.695949325E1,-1.167726974E2,8.219079590E1,-1.929806213E2,2.400681362E2
4.696951925E1,-1.168712769E2,8.249853516E1,-1.933703918E2,2.405348459E2
4.697954525E1,-1.166390076E2,8.249316406E1,-1.930295715E2,2.401461965E2
4.698957125E1,-1.169479294E2,8.260742188E1,-1.933945618E2,2.406288862E2
4.699959825E1,-1.169443130E2,8.255517578E1,-1.931890564E2,2.404440494E2
4.700962425E1,-1.165604782E2,8.238800049E1,-1.929048767E2,2.399717049E2
4.701965025E1,-1.166315689E2,8.204232788E1,-1.932669373E2,2.401790488E2
4.702967625E1,-1.165505753E2,8.241809082E1,-1.928102112E2,2.399011376E2
4.703970225E1,-1.170078735E2,8.256869507E1,-1.930344543E2,2.403554294E2
4.704972825E1,-1.172508545E2,8.302642822E1,-1.929128723E2,2.405338375E2
4.705975425E1,-1.170236816E2,8.285253906E1,-1.929248352E2,2.403727883E2
4.706978025E1,-1.170637207E2,8.262506104E1,-1.932077332E2,2.405411473E2
4.707980625E1,-1.167876129E2,8.254071045E1,-1.929890442E2,2.402021786E2
4.708983225E1,-1.167149353E2,8.207061768E1,-1.931135559E2,2.401058264E2
4.709985825E1,-1.168804016E2,8.226358032E1,-1.932829895E2,2.403885167E2
4.710988425E1,-1.170686264E2,8.267205811E1,-1.933439636E2,2.406691105E2
4.711991025E1,-1.170718079E2,8.253012085E1,-1.931996155E2,2.405059676E2
4.712993625E1,-1.166567230E2,8.267855835E1,-1.925711365E2,2.398503234E2
4.713996225E1,-1.167354507E2,8.238894653E1,-1.929212341E2,2.400702117E2
4.714998825E1,-1.167034760E2,8.239212036E1,-1.928771667E2,2.400203413E2
4.716001425E1,-1.168451233E2,8.234469604E1,-1.933074036E2,2.404187681E2
4.717004125E1,-1.169963989E2,8.265136719E1,-1.934486389E2,2.407109922E2
4.718006725E1,-1.169058838E2,8.283129883E1,-1.928332825E2,2.402346448E2
4.719009325E1,-1.170340347E2,8.282522583E1,-1.930222473E2,2.404466080E2
4.720011925E1,-1.169553223E2,8.268856812E1,-1.930320740E2,2.403691500E2
4.721014525E1,-1.166784210E2,8.270263672E1,-1.932864075E2,2.404437884E2
4.722017125E1,-1.165938568E2,8.227334595E1,-1.933616638E2,2.403159669E2
4.723019725E1,-1.164126282E2,8.234313965E1,-1.928497009E2,2.398401547E2
4.724022325E1,-1.169867401E2,8.243093872E1,-1.930848083E2,2.403383037E2
4.725024925E1,-1.168853531E2,8.250201416E1,-1.928081360E2,2.400911190E2
4.726027525E1,-1.169981308E2,8.254650879E1,-1.930277405E2,2.403376735E2
4.727030125E1,-1.170429230E2,8.237026978E1,-1.932126770E2,2.404475945E2
4.728032725E1,-1.166595612E2,8.261691284E1,-1.928991394E2,2.400939097E2
4.729035325E1,-1.168362579E2,8.234732056E1,-1.931913147E2,2.403220266E2
4.730037925E1,-1.166526947E2,8.229458618E1,-1.928687439E2,2.399554177E2
4.731040525E1,-1.168723145E2,8.271804810E1,-1.931297913E2,2.404174071E2
4.732043125E1,-1.168808823E2,8.240011597E1,-1.930694885E2,2.402639115E2
4.733045825E1,-1.166791306E2,8.233480835E1,-1.930573425E2,2.401336663E2
4.734048425E1,-1.168790741E2,8.249847412E1,-1.931321106E2,2.403470997E2
4.735051025E1,-1.166790695E2,8.272726440E1,-1.929426575E2,2.401763407E2
4.736053625E1,-1.168759155E2,8.242770386E1,-1.932521667E2,2.404177738E2
4.737056225E1,-1.169668808E2,8.257321167E1,-1.933313904E2,2.405755869E2
4.738058825E1,-1.170136414E2,8.261386108E1,-1.934966736E2,2.407451038E2
4.739061425E1,-1.171260834E2,8.223211670E1,-1.933884583E2,2.405820779E2
4.740064025E1,-1.169150085E2,8.232843018E1,-1.931839294E2,2.403479150E2
4.741066625E1,-1.169118042E2,8.245379639E1,-1.932516785E2,2.404437767E2
4.742069225E1,-1.169631958E2,8.223239136E1,-1.935822449E2,2.406587644E2
4.743071825E1,-1.166128693E2,8.233590698E1,-1.930762024E2,2.401170189E2
4.744074442E1,-1.169437103E2,8.252349854E1,-1.931222229E2,2.403791842E2
4.745077042E1,-1.167300720E2,8.248849487E1,-1.928543396E2,2.400480323E2
4.746079642E1,-1.168713989E2,8.227731323E1,-1.932515564E2,2.403635667E2
4.747082242E1,-1.169685516E2,8.237442017E1,-1.933771057E2,2.405449899E2
4.748084842E1,-1.168285217E2,8.276699829E1,-1.930395203E2,2.403404583E2
4.749087442E1,-1.170701675E2,8.235958862E1,-1.932302551E2,2.404713236E2
4.750090142E1,-1.167458496E2,8.246929932E1,-1.928394470E2,2.400371452E2
4.751092742E1,-1.169458771E2,8.243057251E1,-1.930024719E2,2.402521418E2
4.752095342E1,-1.169129944E2,8.241494751E1,-1.933793640E2,2.405336780E2
4.753097942E1,-1.169470291E2,8.250827026E1,-1.933619690E2,2.405682301E2
4.754100542E1,-1.171692505E2,8.260614014E1,-1.932775574E2,2.406421032E2
4.755103142E1,-1.167940979E2,8.259619141E1,-1.931973572E2,2.403917864E2
4.756105742E1,-1.169525223E2,8.255392456E1,-1.934584656E2,2.406641245E2
4.757108342E1,-1.169937286E2,8.263473511E1,-1.933749084E2,2.406447323E2
4.758110942E1,-1.166506805E2,8.242559814E1,-1.932129211E2,2.402760775E2
4.759113542E1,-1.169412079E2,8.240896606E1,-1.932532654E2,2.404439818E2
4.760116142E1,-1.167745667E2,8.227151489E1,-1.931105652E2,2.402011490E2
4.761118742E1,-1.168405762E2,8.234027100E1,-1.930398865E2,2.401999963E2
4.762121342E1,-1.168282776E2,8.236898804E1,-1.932207336E2,2.403492221E2
4.763123942E1,-1.166596222E2,8.243130493E1,-1.929537048E2,2.400739880E2
4.764126542E1,-1.169232941E2,8.223614502E1,-1.931877747E2,2.403234415E2
4.765129242E1,-1.167615509E2,8.235705566E1,-1.929424744E2,2.400890310E2
4.766131842E1,-1.169381180E2,8.268463135E1,-1.932256775E2,2.405149354E2
4.767134442E1,-1.169155273E2,8.231234741E1,-1.933619080E2,2.404857387E2
4.768137042E1,-1.167832947E2,8.269509888E1,-1.931385193E2,2.403732617E2
4.769139642E1,-1.169305725E2,8.245495605E1,-1.932503357E2,2.404522215E2
4.770142242E1,-1.167514496E2,8.236187744E1,-1.929829407E2,2.401182942E2
4.771144842E1,-1.167619171E2,8.229357910E1,-1.933217468E2,2.403723700E2
4.772147442E1,-1.168973083E2,8.217703247E1,-1.930741272E2,2.401992172E2
4.773150042E1,-1.167559586E2,8.236553955E1,-1.929488220E2,2.400943229E2
4.774152642E1,-1.169057541E2,8.237945557E1,-1.931134949E2,2.403042903E2
4.775155242E1,-1.168036041E2,8.271990967E1,-1.929102478E2,2.402083036E2
4.776157842E1,-1.168755188E2,8.266699219E1,-1.933951111E2,2.406146036E2
4.777160442E1,-1.170348053E2,8.257662964E1,-1.933337097E2,2.406116554E2
4.778163042E1,-1.167036896E2,8.247521973E1,-1.928017883E2,2.399884218E2
4.779165642E1,-1.168843613E2,8.227438354E1,-1.931913757E2,2.403204855E2
4.780168242E1,-1.165849762E2,8.230554199E1,-1.929637146E2,2.400026126E2
4.781170942E1,-1.167995911E2,8.236437988E1,-1.933612366E2,2.404466747E2
4.782173542E1,-1.167417450E2,8.219332886E1,-1.932294006E2,2.402539898E2
4.783176142E1,-1.166128082E2,8.226403809E1,-1.928876648E2,2.399407640E2
4.784178742E1,-1.168995667E2,8.243130493E1,-1.931706238E2,2.403649696E2
4.785181342E1,-1.167091904E2,8.265249634E1,-1.929147644E2,2.401428254E2
4.786183942E1,-1.168252258E2,8.247167969E1,-1.933476257E2,2.404849594E2
4.787186542E1,-1.169936676E2,8.234893799E1,-1.933644104E2,2.405382736E2
4.788189142E1,-1.167963486E2,8.219921875E1,-1.933517151E2,2.403809151E2
4.789191742E1,-1.170535812E2,8.245544434E1,-1.932988586E2,2.405512210E2
4.790194342E1,-1.170187531E2,8.256814575E1,-1.933266907E2,2.405952963E2
4.791196942E1,-1.169462509E2,8.236483765E1,-1.933523254E2,2.405109433E2
4.792199542E1,-1.169449310E2,8.228222656E1,-1.933172913E2,2.404538559E2
4.793202142E1,-1.167818680E2,8.241055298E1,-1.929490662E2,2.401225647E2
4.794204742E1,-1.170099411E2,8.215344238E1,-1.929978943E2,2.401847239E2
4.795207342E1,-1.167307053E2,8.230789185E1,-1.927619934E2,2.399121354E2
4.796209942E1,-1.168871689E2,8.224716187E1,-1.930601501E2,2.402070512E2
4.797212642E1,-1.170408020E2,8.234561157E1,-1.931828918E2,2.404141817E2
4.798215242E1,-1.167615509E2,8.235894775E1,-1.928163757E2,2.399883555E2
4.799217842E1,-1.169303360E2,8.242382812E1,-1.932497864E2,2.404409925E2
4.800220442E1,-1.166788025E2,8.230371094E1,-1.927759705E2,2.398966831E2
4.801223042E1,-1.168690643E2,8.210760498E1,-1.931004944E2,2.401829260E2
4.802225642E1,-1.168909607E2,8.206362915E1,-1.931121521E2,2.401879248E2
4.803228242E1,-1.166586609E2,8.234423828E1,-1.926550598E2,2.398036464E2
4.804230842E1,-1.170400772E2,8.238647461E1,-1.930367126E2,2.403103895E2
4.805233442E1,-1.170609131E2,8.265600586E1,-1.931051941E2,2.404680616E2
4.806236042E1,-1.170578156E2,8.231268311E1,-1.932155457E2,2.404374286E2
4.807238642E1,-1.166934738E2,8.241638184E1,-1.929283142E2,2.400649105E2
4.808241242E1,-1.169783401E2,8.252105713E1,-1.932135925E2,2.404686035E2
4.809243842E1,-1.165125504E2,8.233648682E1,-1.928048401E2,2.398503238E2
4.810246442E1,-1.169441833E2,8.214694214E1,-1.930359802E2,2.401810812E2
4.811249042E1,-1.170636749E2,8.233514404E1,-1.929640808E2,2.402459498E2
4.812251642E1,-1.169653625E2,8.235406494E1,-1.930587463E2,2.402806018E2
4.813254342E1,-1.170646515E2,8.218551636E1,-1.931236877E2,2.403234289E2
4.814256942E1,-1.167492981E2,8.247821045E1,-1.927599792E2,2.399780478E2
4.815259542E1,-1.168509674E2,8.222113037E1,-1.931940002E2,2.402881283E2
4.816262142E1,-1.169810181E2,8.249377441E1,-1.932669373E2,2.405034105E2
4.817264742E1,-1.166211090E2,8.244454956E1,-1.929272156E2,2.400385330E2
4.818267342E1,-1.167508698E2,8.208370972E1,-1.932809753E2,2.402624324E2
4.819269942E1,-1.167030029E2,8.230221558E1,-1.931524963E2,2.402106001E2
4.820272542E1,-1.168396835E2,8.236904907E1,-1.932286682E2,2.403611660E2
4.821275142E1,-1.169020615E2,8.241107178E1,-1.930845032E2,2.402900374E2
4.822277742E1,-1.168686295E2,8.236553955E1,-1.931874695E2,2.403409183E2
4.823280342E1,-1.169271240E2,8.239105225E1,-1.931606140E2,2.403565282E2
4.824282942E1,-1.166712723E2,8.264160156E1,-1.929244080E2,2.401283975E2
4.825285542E1,-1.168998413E2,8.254583740E1,-1.930654602E2,2.403199120E2
4.826288142E1,-1.168412933E2,8.218359375E1,-1.931404114E2,2.402274951E2
4.827290742E1,-1.167462006E2,8.221945190E1,-1.932080383E2,2.402479130E2
4.828293342E1,-1.168211823E2,8.218441772E1,-1.932795105E2,2.403298490E2
4.829296042E1,-1.168236618E2,8.244323730E1,-1.932510071E2,2.403967701E2
4.830298642E1,-1.169102631E2,8.245178223E1,-1.933738708E2,2.405405578E2
4.831301242E1,-1.170438614E2,8.229409790E1,-1.930282288E2,2.402737629E2
4.832303842E1,-1.169538116E2,8.234506226E1,-1.934213562E2,2.405633479E2
4.833306442E1,-1.169186172E2,8.264111328E1,-1.932991638E2,2.405495446E2
4.834309042E1,-1.169654236E2,8.254678345E1,-1.933168030E2,2.405540856E2
4.835311642E1,-1.168608932E2,8.234167480E1,-1.931099548E2,2.402666736E2
4.836314242E1,-1.170437927E2,8.235821533E1,-1.932610168E2,2.404827347E2
4.837316842E1,-1.168557587E2,8.243621826E1,-1.933459167E2,2.404862614E2
4.838319442E1,-1.168480072E2,8.225643921E1,-1.933443298E2,2.404196507E2
4.839322042E1,-1.166360321E2,8.231353760E1,-1.930108337E2,2.400680412E2
4.840324642E1,-1.169438934E2,8.235589600E1,-1.932389832E2,2.404156243E2
4.841327242E1,-1.169962158E2,8.215136719E1,-1.932547302E2,2.403837607E2
4.842329842E1,-1.168111267E2,8.203219604E1,-1.931591492E2,2.401761383E2
4.843332442E1,-1.169613342E2,8.224868774E1,-1.933931580E2,2.405113592E2
4.844335054E1,-1.168673706E2,8.217648315E1,-1.931439514E2,2.402405933E2
4.845337754E1,-1.169585190E2,8.233190918E1,-1.932787170E2,2.404464616E2
4.846340354E1,-1.169703445E2,8.221142578E1,-1.932900696E2,2.404201136E2
4.847342954E1,-1.168809052E2,8.197097778E1,-1.932575378E2,2.402683148E2
4.848345554E1,-1.168041534E2,8.213793945E1,-1.932435608E2,2.402767678E2
4.849348154E1,-1.167211609E2,8.230023193E1,-1.932333679E2,2.402837740E2
4.850350754E1,-1.167578354E2,8.234414673E1,-1.932607117E2,2.403386222E2
4.851353354E1,-1.170004044E2,8.250344849E1,-1.931617737E2,2.404316627E2
4.852355954E1,-1.168072052E2,8.204510498E1,-1.933135681E2,2.403028465E2
4.853358554E1,-1.169341583E2,8.229080200E1,-1.933133240E2,2.404483618E2
4.854361154E1,-1.167186890E2,8.233523560E1,-1.933075867E2,2.403542520E2
4.855363754E1,-1.168890076E2,8.228027344E1,-1.932436218E2,2.403667632E2
4.856366354E1,-1.169359589E2,8.222604370E1,-1.931528625E2,2.402980837E2
4.857368954E1,-1.168260498E2,8.228216553E1,-1.932759705E2,2.403628121E2
4.858371554E1,-1.169028625E2,8.212121582E1,-1.934776917E2,2.405073606E2
4.859374154E1,-1.168473511E2,8.209338379E1,-1.936133118E2,2.405800108E2
4.860376854E1,-1.167840805E2,8.184002686E1,-1.936112366E2,2.404612700E2
4.861379454E1,-1.169194031E2,8.216281128E1,-1.933990173E2,2.404663267E2
4.862382054E1,-1.168982697E2,8.214120483E1,-1.933440247E2,2.404044402E2
4.863384654E1,-1.168823242E2,8.235656738E1,-1.935085754E2,2.406026822E2
4.864387254E1,-1.168502426E2,8.222204590E1,-1.934109192E2,2.404625287E2
4.865389854E1,-1.169182968E2,8.237896729E1,-1.932235413E2,2.403986674E2
4.866392454E1,-1.167340546E2,8.199502563E1,-1.932745667E2,2.402188207E2
4.867395054E1,-1.167693634E2,8.203457642E1,-1.934903870E2,2.404231391E2
4.868397654E1,-1.168037567E2,8.226345825E1,-1.934949036E2,2.405216661E2
4.869400254E1,-1.166366348E2,8.188464355E1,-1.933494568E2,2.401941129E2
4.870402854E1,-1.167345276E2,8.182046509E1,-1.932656555E2,2.401523517E2
4.871405454E1,-1.168716888E2,8.198904419E1,-1.930732727E2,2.401218100E2
4.872408054E1,-1.167396851E2,8.221228027E1,-1.934064636E2,2.404018995E2
4.873410654E1,-1.168004074E2,8.217349243E1,-1.932994080E2,2.403320186E2
4.874413254E1,-1.167380524E2,8.214099121E1,-1.933874817E2,2.403614640E2
4.875415954E1,-1.169725723E2,8.224066162E1,-1.933648987E2,2.404913577E2
4.876418554E1,-1.168704147E2,8.225515747E1,-1.930464172E2,2.401905993E2
4.877421154E1,-1.168303909E2,8.220864868E1,-1.932256775E2,2.402993229E2
4.878423754E1,-1.169312134E2,8.219073486E1,-1.931543884E2,2.402849211E2
4.879426354E1,-1.168115616E2,8.211404419E1,-1.933985901E2,2.403969048E2
4.880428954E1,-1.169087524E2,8.213543701E1,-1.934346008E2,2.404804175E2
4.881431554E1,-1.167627869E2,8.229479980E1,-1.933915710E2,2.404293705E2
4.882434154E1,-1.167396240E2,8.216485596E1,-1.934552917E2,2.404249431E2
4.883436754E1,-1.167888565E2,8.220455933E1,-1.933608704E2,2.403864654E2
4.884439354E1,-1.167503967E2,8.213961792E1,-1.931741028E2,2.401953496E2
4.885441954E1,-1.169026718E2,8.204882812E1,-1.932173767E2,2.402731769E2
4.886444554E1,-1.168588867E2,8.232980347E1,-1.931155701E2,2.402661427E2
4.887447154E1,-1.168280945E2,8.216641235E1,-1.932481384E2,2.403018227E2
4.888449754E1,-1.168515091E2,8.192361450E1,-1.930720520E2,2.400886733E2
4.889452354E1,-1.167465820E2,8.202453613E1,-1.934461975E2,2.403730856E2
4.890454954E1,-1.169344482E2,8.189044189E1,-1.932197571E2,2.402365172E2
4.891457654E1,-1.166884460E2,8.203991699E1,-1.931380920E2,2.401021949E2
4.892460254E1,-1.166488953E2,8.192257690E1,-1.932489929E2,2.401321441E2
4.893462854E1,-1.167456741E2,8.195809937E1,-1.931479797E2,2.401100259E2
4.894465454E1,-1.168092880E2,8.223950195E1,-1.932604675E2,2.403275968E2
4.895468054E1,-1.170250549E2,8.222518921E1,-1.931595764E2,2.403465564E2
4.896470654E1,-1.167643890E2,8.222805786E1,-1.928553162E2,2.399761426E2
4.897473254E1,-1.166717911E2,8.216372681E1,-1.930942688E2,2.401011901E2
4.898475854E1,-1.168995132E2,8.244702148E1,-1.933251648E2,2.404945465E2
4.899478454E1,-1.167082520E2,8.212692261E1,-1.932172546E2,2.402052351E2
4.900481054E1,-1.167315063E2,8.219995117E1,-1.931068420E2,2.401527201E2
4.901483654E1,-1.167918396E2,8.236203003E1,-1.930759583E2,2.402127462E2
4.902486254E1,-1.167018280E2,8.215338135E1,-1.933639221E2,2.403291516E2
4.903488854E1,-1.168397522E2,8.228604126E1,-1.934496155E2,2.405104447E2
4.904491454E1,-1.168316650E2,8.247262573E1,-1.934024353E2,2.405324800E2
4.905494054E1,-1.169893875E2,8.251708984E1,-1.933221741E2,2.405598676E2
4.906496654E1,-1.167007599E2,8.224060059E1,-1.931214294E2,2.401634241E2
4.907499354E1,-1.167528305E2,8.200177002E1,-1.934527893E2,2.403736579E2
4.908501954E1,-1.168101883E2,8.194552612E1,-1.933614197E2,2.403088179E2
4.909504554E1,-1.167996674E2,8.196014404E1,-1.934665833E2,2.403933159E2
4.910507154E1,-1.170157928E2,8.240106201E1,-1.931156311E2,2.403669648E2
4.911509754E1,-1.167344894E2,8.216854858E1,-1.930258484E2,2.400782988E2
4.912512354E1,-1.169853745E2,8.233065796E1,-1.932100525E2,2.404039090E2
4.913514954E1,-1.170444260E2,8.237710571E1,-1.934648132E2,2.406533174E2
4.914517554E1,-1.168842163E2,8.242645264E1,-1.933555603E2,2.405044965E2
4.915520154E1,-1.169543610E2,8.218411255E1,-1.934148865E2,2.405033663E2
4.916522754E1,-1.167611847E2,8.206893921E1,-1.930131531E2,2.400470002E2
4.917525354E1,-1.167541504E2,8.227908325E1,-1.933289490E2,2.403694275E2
4.918527954E1,-1.168914413E2,8.219137573E1,-1.931593323E2,2.402697629E2
4.919530554E1,-1.169232101E2,8.233123779E1,-1.930281067E2,2.402276415E2
4.920533154E1,-1.169590836E2,8.208908081E1,-1.932417297E2,2.403339562E2
4.921535754E1,-1.168048096E2,8.222131348E1,-1.933717346E2,2.404086847E2
4.922538454E1,-1.168194580E2,8.224713135E1,-1.934204407E2,2.404638086E2
4.923541054E1,-1.169354858E2,8.220883179E1,-1.933133240E2,2.404209664E2
4.924543654E1,-1.168198853E2,8.229815674E1,-1.930628967E2,2.401939930E2
4.925546254E1,-1.168771591E2,8.199212646E1,-1.931283264E2,2.401697933E2
4.926548854E1,-1.167681046E2,8.215905762E1,-1.930597229E2,2.401186323E2
4.927551454E1,-1.168769073E2,8.213845825E1,-1.932681580E2,2.403321008E2
4.928554054E1,-1.168520660E2,8.213372803E1,-1.930041809E2,2.401061608E2
4.929556654E1,-1.167435608E2,8.211639404E1,-1.930342712E2,2.400716373E2
4.930559254E1,-1.168555374E2,8.210171509E1,-1.929329529E2,2.400396479E2
4.931561854E1,-1.167189865E2,8.210766602E1,-1.932668762E2,2.402437847E2
4.932564454E1,-1.167332306E2,8.199172974E1,-1.932616882E2,2.402069337E2
4.933567054E1,-1.167530212E2,8.206314087E1,-1.931963806E2,2.401884022E2
4.934569654E1,-1.168117294E2,8.195425415E1,-1.931195374E2,2.401179619E2
4.935572254E1,-1.168468475E2,8.218215942E1,-1.931123962E2,2.402071828E2
4.936574854E1,-1.168845825E2,8.200079346E1,-1.930360413E2,2.401021636E2
4.937577454E1,-1.170387268E2,8.209869385E1,-1.931896667E2,2.403341558E2
4.938580154E1,-1.170790710E2,8.217880249E1,-1.931046448E2,2.403128550E2
4.939582754E1,-1.169353943E2,8.232205200E1,-1.932696228E2,2.404245282E2
4.940585354E1,-1.167734146E2,8.203829956E1,-1.933475647E2,2.403114515E2
4.941587954E1,-1.168169098E2,8.209313965E1,-1.934387512E2,2.404246752E2
4.942590554E1,-1.167838974E2,8.199127197E1,-1.934610901E2,2.403918483E2
4.943593150E1,-1.168742905E2,8.195388794E1,-1.933040466E2,2.402966791E2
4.944595750E1,-1.167309723E2,8.170468140E1,-1.932564392E2,2.401037820E2
4.945598350E1,-1.168326340E2,8.203942871E1,-1.931219788E2,2.401591783E2
4.946600950E1,-1.168487167E2,8.191616821E1,-1.929452209E2,2.399827900E2
4.947603550E1,-1.169113693E2,8.208724976E1,-1.931587219E2,2.402433697E2
4.948606150E1,-1.170544739E2,8.232342529E1,-1.930834656E2,2.403333537E2
4.949608750E1,-1.168993149E2,8.226361084E1,-1.931740417E2,2.403101369E2
4.950611350E1,-1.169335480E2,8.218179321E1,-1.931644592E2,2.402910945E2
4.951613950E1,-1.167459106E2,8.212133789E1,-1.931584778E2,2.401743519E2
4.952616550E1,-1.167511978E2,8.203112793E1,-1.932170105E2,2.401931749E2
4.953619250E1,-1.168110504E2,8.176736450E1,-1.931092224E2,2.400456106E2
4.954621850E1,-1.167475128E2,8.170910645E1,-1.928737488E2,2.398054269E2
4.955624450E1,-1.169249115E2,8.205386353E1,-1.929045105E2,2.400342093E2
4.956627050E1,-1.166814575E2,8.180316162E1,-1.928327942E2,2.397724052E2
4.957629650E1,-1.168379517E2,8.215582275E1,-1.929142151E2,2.400345403E2
4.958632250E1,-1.169083481E2,8.247720337E1,-1.932727356E2,2.404670482E2
4.959634850E1,-1.168932266E2,8.202908325E1,-1.933946838E2,2.404044523E2
4.960637450E1,-1.170014954E2,8.203332520E1,-1.933105164E2,2.403908736E2
4.961640050E1,-1.167787247E2,8.199481201E1,-1.932028503E2,2.401827661E2
4.962642650E1,-1.168663635E2,8.214965820E1,-1.930980530E2,2.401940285E2
4.963645250E1,-1.170269470E2,8.231707764E1,-1.933516541E2,2.405333027E2
4.964647850E1,-1.169354477E2,8.214648438E1,-1.933002014E2,2.403890840E2
4.965650450E1,-1.169240799E2,8.191644287E1,-1.932569275E2,2.402702314E2
4.966653050E1,-1.168623352E2,8.215447998E1,-1.931758728E2,2.402562836E2
4.967655650E1,-1.169655762E2,8.198257446E1,-1.929068909E2,2.400315752E2
4.968658350E1,-1.169048767E2,8.194308472E1,-1.930041809E2,2.400667265E2
4.969660950E1,-1.168854218E2,8.209259033E1,-1.931865540E2,2.402549476E2
4.970663550E1,-1.169916534E2,8.217633057E1,-1.932817688E2,2.404118101E2
4.971666150E1,-1.168700180E2,8.202041626E1,-1.931451721E2,2.401895237E2
4.972668750E1,-1.168996735E2,8.212600708E1,-1.932310486E2,2.403090777E2
4.973671350E1,-1.169577942E2,8.213159180E1,-1.929682922E2,2.401280613E2
4.974673950E1,-1.168901672E2,8.222363281E1,-1.932423401E2,2.403469138E2
4.975676550E1,-1.168821793E2,8.217358398E1,-1.930449524E2,2.401672238E2
4.976679150E1,-1.166330032E2,8.199652100E1,-1.930225525E2,2.399674825E2
4.977681750E1,-1.169159317E2,8.192456055E1,-1.929107971E2,2.399907172E2
4.978684350E1,-1.170020599E2,8.187286377E1,-1.928274231E2,2.399480422E2
4.979686950E1,-1.169711151E2,8.245104980E1,-1.929816589E2,2.402547358E2
4.980689550E1,-1.168939590E2,8.207510376E1,-1.928697205E2,2.399984362E2
4.981692150E1,-1.167665405E2,8.211801147E1,-1.930282898E2,2.400785568E2
4.982694750E1,-1.168081665E2,8.213510132E1,-1.929217834E2,2.400190350E2
4.983697450E1,-1.169935150E2,8.214044189E1,-1.930102234E2,2.401821831E2
4.984700050E1,-1.169699020E2,8.225946045E1,-1.929226990E2,2.401410931E2
4.985702650E1,-1.167974854E2,8.235607910E1,-1.929728088E2,2.401305505E2
4.986705250E1,-1.168684921E2,8.222610474E1,-1.931661682E2,2.402759774E2
4.987707850E1,-1.168073883E2,8.215460205E1,-1.930699768E2,2.401444577E2
4.988710450E1,-1.168474274E2,8.212716675E1,-1.929466858E2,2.400554443E2
4.989713050E1,-1.167924881E2,8.224816895E1,-1.928778381E2,2.400148058E2
4.990715650E1,-1.168230820E2,8.212124634E1,-1.929560242E2,2.400490759E2
4.991718250E1,-1.167806015E2,8.195495605E1,-1.930329895E2,2.400334534E2
