"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.268950583E0,-9.099182129E0,3.365090942E1,-4.778305054E1,5.914726316E1
3.278977583E0,-9.997711182E0,3.401321411E1,-4.785052490E1,5.955271359E1
3.289004583E0,-1.011931610E1,3.402706909E1,-4.729083252E1,5.913260378E1
3.299031583E0,-1.103282928E1,3.446331787E1,-4.761392212E1,5.980409000E1
3.309057583E0,-1.158947754E1,3.491824341E1,-4.711306763E1,5.977659118E1
3.319084583E0,-1.300274658E1,3.515246582E1,-4.820147705E1,6.105857566E1
3.329110583E0,-1.285894012E1,3.559381104E1,-4.701696777E1,6.035616774E1
3.339137583E0,-1.307856750E1,3.605499268E1,-4.677749634E1,6.049087194E1
3.349164583E0,-1.387890625E1,3.624816895E1,-4.798196411E1,6.171565985E1
3.359191583E0,-1.425093079E1,3.666717529E1,-4.799157715E1,6.205451031E1
3.369217583E0,-1.500273895E1,3.700216675E1,-4.924575806E1,6.339863726E1
3.379244583E0,-1.521330261E1,3.706536865E1,-4.998153687E1,6.405809986E1
3.389271583E0,-1.592321014E1,3.731085205E1,-5.104489136E1,6.520145118E1
3.399296583E0,-1.673751831E1,3.755889893E1,-5.181570435E1,6.614894273E1
3.409323583E0,-1.765454865E1,3.796395874E1,-5.143325806E1,6.631987097E1
3.419350583E0,-1.891084290E1,3.869879150E1,-5.099734497E1,6.675286988E1
3.429376583E0,-1.994281769E1,3.947219849E1,-4.918139648E1,6.614060924E1
3.439403583E0,-2.170464325E1,4.027435303E1,-4.777996826E1,6.615164713E1
3.449430583E0,-2.346575928E1,4.133312988E1,-4.678894043E1,6.669538538E1
3.459456583E0,-2.486277771E1,4.255120850E1,-4.548300171E1,6.706315311E1
3.469483583E0,-2.676504517E1,4.334738159E1,-4.631103516E1,6.884820340E1
3.479510583E0,-2.773372650E1,4.395080566E1,-4.737371826E1,7.032141982E1
3.489536583E0,-2.856280518E1,4.479574585E1,-4.947033691E1,7.259343579E1
3.499563583E0,-2.986687469E1,4.513070679E1,-5.317303467E1,7.586950978E1
3.509590583E0,-3.041558075E1,4.589144897E1,-5.574603271E1,7.835019339E1
3.519616583E0,-3.215383911E1,4.706927490E1,-5.961120605E1,8.247958473E1
3.529643583E0,-3.342504120E1,4.819793701E1,-6.162200928E1,8.507377116E1
3.539670583E0,-3.554321671E1,4.958911133E1,-6.404504395E1,8.845432646E1
3.549697583E0,-3.870128632E1,5.181524658E1,-6.509201050E1,9.175826487E1
3.559723583E0,-4.228505707E1,5.507702637E1,-6.521832275E1,9.526245067E1
3.569750583E0,-4.684251022E1,5.770693970E1,-6.499298096E1,9.873398213E1
3.579777583E0,-5.191265106E1,6.039321899E1,-6.385668945E1,1.020781124E2
3.589803583E0,-5.784606552E1,6.393804932E1,-6.229724121E1,1.063728711E2
3.599830583E0,-6.484617615E1,6.826467896E1,-5.950024414E1,1.113794057E2
3.609857583E0,-7.201722717E1,7.338217163E1,-5.472036743E1,1.164720685E2
3.619883583E0,-8.102084351E1,7.836697388E1,-4.926205444E1,1.230142662E2
3.629910583E0,-9.033831787E1,8.603533936E1,-4.027368164E1,1.310918027E2
3.639937583E0,-1.009541931E2,9.365841675E1,-3.055865479E1,1.410584259E2
3.649963583E0,-1.226424866E2,1.091626587E2,-4.292327881E0,1.642439942E2
3.659990583E0,-1.324526062E2,1.136907959E2,-7.067260742E0,1.746975562E2
3.670017583E0,-1.418318787E2,1.235437622E2,-1.180813599E1,1.884642541E2
3.680044583E0,-1.533025513E2,1.315626221E2,-1.878820801E1,2.028876352E2
3.690070583E0,-1.640685120E2,1.400291138E2,-2.293579102E1,2.169162968E2
3.700097583E0,-1.744523926E2,1.468271179E2,-2.603823853E1,2.294990843E2
3.710124583E0,-1.836956787E2,1.540942078E2,-2.798144531E1,2.413961237E2
3.720150583E0,-1.906737823E2,1.612053375E2,-2.885684204E1,2.513490988E2
3.730177583E0,-1.973120422E2,1.668470154E2,-3.507354736E1,2.607683307E2
3.740204583E0,-2.056417694E2,1.722413330E2,-4.226531982E1,2.715547300E2
3.750230583E0,-2.136594543E2,1.777189178E2,-5.591714478E1,2.834803402E2
3.760257583E0,-2.242168121E2,1.863937225E2,-7.052655029E1,2.999829878E2
3.770284583E0,-2.357577057E2,1.982432556E2,-8.189297485E1,3.187295774E2
3.780310583E0,-2.459694519E2,2.097403107E2,-9.143792725E1,3.359358030E2
3.790337583E0,-2.542570801E2,2.181373901E2,-9.833471680E1,3.491422350E2
3.800364583E0,-2.598313599E2,2.241709442E2,-1.009781494E2,3.577171151E2
3.810391583E0,-2.632078857E2,2.280538940E2,-1.008054810E2,3.625585673E2
3.820417583E0,-2.652568359E2,2.305424347E2,-9.726144409E1,3.646516032E2
3.830444583E0,-2.682600708E2,2.338240967E2,-9.260354614E1,3.677126467E2
3.840471583E0,-2.716072998E2,2.374552307E2,-8.635760498E1,3.709624615E2
3.850497583E0,-2.756400757E2,2.406681213E2,-8.003674316E1,3.745723911E2
3.860524583E0,-2.808106689E2,2.441887817E2,-7.486746216E1,3.795891592E2
3.870551583E0,-2.856702881E2,2.481770630E2,-7.073443604E1,3.849710749E2
3.880577583E0,-2.920685425E2,2.530249634E2,-7.238110352E1,3.931471604E2
3.890604583E0,-2.968404541E2,2.583550110E2,-8.182196045E1,4.019407918E2
3.900631583E0,-3.029245300E2,2.642907410E2,-1.011979675E2,4.145526448E2
3.910658583E0,-3.106106262E2,2.704141846E2,-1.278278809E2,4.312108063E2
3.920684583E0,-3.186847534E2,2.778339233E2,-1.594479675E2,4.518576273E2
3.930711583E0,-3.291905823E2,2.863638916E2,-1.962983704E2,4.784388865E2
3.940738583E0,-3.398580933E2,2.954762878E2,-2.346330872E2,5.078015812E2
3.950764583E0,-3.509796143E2,3.048890991E2,-2.734837341E2,5.393861374E2
3.960791583E0,-3.613052979E2,3.132355042E2,-3.102795105E2,5.700275203E2
3.970818583E0,-3.674783936E2,3.198528442E2,-3.452043762E2,5.970864871E2
3.980845583E0,-3.697612305E2,3.222144775E2,-3.824064026E2,6.219165489E2
3.990871583E0,-3.669642944E2,3.195280151E2,-4.210325623E2,6.434511359E2
4.000898583E0,-3.606519775E2,3.125065308E2,-4.622012024E2,6.643494052E2
4.010925583E0,-3.510089722E2,3.009078979E2,-5.052958679E2,6.848917986E2
4.020951583E0,-3.359116211E2,2.849971619E2,-5.500222168E2,7.046874757E2
4.030978583E0,-3.143490601E2,2.640881348E2,-6.032646484E2,7.297164590E2
4.041005583E0,-2.904127197E2,2.359739075E2,-6.590838623E2,7.579015572E2
4.051032583E0,-2.627078857E2,2.002396240E2,-7.168234863E2,7.892700747E2
4.061058583E0,-2.311020966E2,1.605684662E2,-7.718471680E2,8.215463846E2
4.071085583E0,-1.967544098E2,1.226729126E2,-8.132728271E2,8.456793912E2
4.081112583E0,-1.698412018E2,9.464981079E1,-8.380028076E2,8.602635213E2
4.091138583E0,-1.523735809E2,7.639312744E1,-8.510690918E2,8.679701706E2
4.101165583E0,-1.475035553E2,6.763653564E1,-8.570334473E2,8.722604711E2
4.111192583E0,-1.473038940E2,6.196636963E1,-8.614641113E2,8.761613340E2
4.121219583E0,-1.490570374E2,6.011169434E1,-8.603780518E2,8.752609943E2
4.131245583E0,-1.530353699E2,6.213159180E1,-8.574240723E2,8.731873790E2
4.141272583E0,-1.564488220E2,6.792626953E1,-8.516025391E2,8.685143042E2
4.151299583E0,-1.602058868E2,7.538912964E1,-8.459412842E2,8.642720077E2
4.161325583E0,-1.632663574E2,8.311880493E1,-8.402401123E2,8.599814449E2
4.171352583E0,-1.653961792E2,9.047494507E1,-8.341912842E2,8.552290397E2
4.181379583E0,-1.688405457E2,9.593615723E1,-8.292360840E2,8.516709218E2
4.191406583E0,-1.710671692E2,9.996682739E1,-8.243010254E2,8.477791714E2
4.201432583E0,-1.727917633E2,1.019757080E2,-8.219866943E2,8.461194739E2
4.211459583E0,-1.738315125E2,1.034430542E2,-8.204049072E2,8.449745984E2
4.221486583E0,-1.741984253E2,1.050544434E2,-8.185830078E2,8.434806863E2
4.231512583E0,-1.741233063E2,1.071902161E2,-8.175427246E2,8.427246138E2
4.241539583E0,-1.740386200E2,1.085297241E2,-8.168631592E2,8.422194269E2
4.251566583E0,-1.740810547E2,1.095515137E2,-8.161794434E2,8.416974703E2
4.261593583E0,-1.756647034E2,1.099525757E2,-8.147412109E2,8.406847790E2
4.271619583E0,-1.775594482E2,1.112188721E2,-8.125731201E2,8.391496116E2
4.281646583E0,-1.786898804E2,1.134024963E2,-8.100410156E2,8.372315370E2
4.291673583E0,-1.797519226E2,1.168058777E2,-8.062677002E2,8.342793124E2
4.301699583E0,-1.804607086E2,1.207437744E2,-8.033823242E2,8.322068765E2
4.311726583E0,-1.805354156E2,1.236527405E2,-8.014960938E2,8.308303225E2
4.321753583E0,-1.792204895E2,1.242597351E2,-8.015003662E2,8.306402968E2
4.331780583E0,-1.773264160E2,1.228405762E2,-8.037385254E2,8.321839233E2
4.341806583E0,-1.752329712E2,1.195590820E2,-8.064777832E2,8.339108964E2
4.351833583E0,-1.746424255E2,1.144237061E2,-8.102307129E2,8.366998084E2
4.361860583E0,-1.748595886E2,1.104123535E2,-8.114975586E2,8.374336100E2
4.371887583E0,-1.764068909E2,1.074750671E2,-8.114183350E2,8.372992270E2
4.381913583E0,-1.795368347E2,1.053937683E2,-8.111737061E2,8.374628964E2
4.391940583E0,-1.815934753E2,1.053230896E2,-8.082564697E2,8.350734485E2
4.401968208E0,-1.832920685E2,1.083976135E2,-8.063787842E2,8.340220432E2
4.411994208E0,-1.820269775E2,1.135322876E2,-8.034842529E2,8.316311355E2
4.422021208E0,-1.812446594E2,1.190068665E2,-8.015007324E2,8.303105954E2
4.432048208E0,-1.822346649E2,1.242393188E2,-7.990061035E2,8.288881920E2
4.442075208E0,-1.844392395E2,1.288096161E2,-7.951180420E2,8.263307153E2
4.452101208E0,-1.887037354E2,1.346191711E2,-7.908770752E2,8.241468128E2
4.462128208E0,-1.930114594E2,1.423030396E2,-7.841605225E2,8.200068923E2
4.472155208E0,-1.976009216E2,1.487458801E2,-7.785220947E2,8.168648071E2
4.482182208E0,-1.999600830E2,1.549330139E2,-7.744742432E2,8.147383794E2
4.492208208E0,-1.983241425E2,1.601963196E2,-7.730759277E2,8.140280808E2
4.502235208E0,-1.998368835E2,1.640413971E2,-7.707917480E2,8.129970965E2
4.512262208E0,-2.011563416E2,1.669943848E2,-7.677031250E2,8.109988202E2
4.522289208E0,-2.040723572E2,1.707236938E2,-7.640429688E2,8.090449708E2
4.532315208E0,-2.069563293E2,1.757050171E2,-7.615784912E2,8.085202370E2
4.542342208E0,-2.090754395E2,1.816062164E2,-7.587065430E2,8.076688527E2
4.552369208E0,-2.083872986E2,1.832103424E2,-7.596566162E2,8.087456153E2
4.562395208E0,-2.089194336E2,1.845167999E2,-7.599031982E2,8.094112983E2
4.572422208E0,-2.095567169E2,1.842839966E2,-7.611331787E2,8.106776947E2
4.582449208E0,-2.117221680E2,1.832514954E2,-7.617651367E2,8.115993534E2
4.592476208E0,-2.122753906E2,1.832495270E2,-7.618864746E2,8.118572724E2
4.602502208E0,-2.140806427E2,1.858961945E2,-7.603233643E2,8.114675193E2
4.612529208E0,-2.146536560E2,1.892056122E2,-7.589970703E2,8.111421013E2
4.622556208E0,-2.146577606E2,1.913092957E2,-7.586368408E2,8.112996099E2
4.632583208E0,-2.150501556E2,1.921306763E2,-7.584521484E2,8.114249366E2
4.642609208E0,-2.151996155E2,1.926797333E2,-7.576625977E2,8.108569331E2
4.652636208E0,-2.155624390E2,1.926989288E2,-7.576683350E2,8.109632224E2
4.662663208E0,-2.156831970E2,1.918682251E2,-7.574680176E2,8.106111614E2
4.672690208E0,-2.163225403E2,1.904801331E2,-7.582607422E2,8.111950910E2
4.682716208E0,-2.170163879E2,1.888235474E2,-7.591264648E2,8.118025833E2
4.692743208E0,-2.177961731E2,1.870524750E2,-7.594615479E2,8.119148010E2
4.702770208E0,-2.188343353E2,1.852093506E2,-7.598040771E2,8.120918701E2
4.712797208E0,-2.196250916E2,1.833659515E2,-7.597781982E2,8.118627738E2
4.722823208E0,-2.201647339E2,1.817590485E2,-7.600823975E2,8.119323326E2
4.732850208E0,-2.210058289E2,1.805432434E2,-7.603666992E2,8.121557464E2
4.742877208E0,-2.214184875E2,1.793648987E2,-7.610200195E2,8.126188428E2
4.752904208E0,-2.216185608E2,1.789460602E2,-7.610595703E2,8.126180828E2
4.762930208E0,-2.218395844E2,1.782174377E2,-7.606750488E2,8.121581042E2
4.772957208E0,-2.218648682E2,1.779584351E2,-7.608676758E2,8.122886460E2
4.782984208E0,-2.216482544E2,1.777482758E2,-7.608586426E2,8.121750256E2
4.793011208E0,-2.219915161E2,1.781433105E2,-7.616168213E2,8.130654677E2
4.803037208E0,-2.218593903E2,1.783492432E2,-7.613858643E2,8.128582139E2
4.813064208E0,-2.219446564E2,1.792027435E2,-7.615676270E2,8.132393892E2
4.823091208E0,-2.213689575E2,1.799452667E2,-7.612531738E2,8.129519722E2
4.833118208E0,-2.206389313E2,1.809471741E2,-7.605894775E2,8.123544615E2
4.843144208E0,-2.207066345E2,1.818923187E2,-7.610870361E2,8.130496361E2
4.853171208E0,-2.199313354E2,1.827211914E2,-7.601635742E2,8.121609974E2
4.863198208E0,-2.199996185E2,1.834224854E2,-7.607764893E2,8.129111310E2
4.873225208E0,-2.192730255E2,1.840054169E2,-7.598588867E2,8.119877960E2
4.883251208E0,-2.190872345E2,1.844499969E2,-7.598182373E2,8.120004750E2
4.893278208E0,-2.189419861E2,1.851124268E2,-7.600610352E2,8.123392031E2
4.903305208E0,-2.186758575E2,1.860875244E2,-7.596988525E2,8.121514908E2
4.913332208E0,-2.183827820E2,1.867106018E2,-7.600817871E2,8.125738190E2
4.923358208E0,-2.181002808E2,1.877261047E2,-7.590841064E2,8.117989305E2
4.933385208E0,-2.183018799E2,1.885020294E2,-7.588978271E2,8.118587549E2
4.943412208E0,-2.181820831E2,1.888105316E2,-7.593168945E2,8.122899634E2
4.953439208E0,-2.178236084E2,1.891389465E2,-7.588533936E2,8.118368915E2
4.963465208E0,-2.181064911E2,1.893996582E2,-7.591776123E2,8.122766271E2
4.973492208E0,-2.179175415E2,1.892939301E2,-7.587918701E2,8.118407165E2
4.983519208E0,-2.178655701E2,1.893435059E2,-7.584119873E2,8.114832791E2
4.993546208E0,-2.181031494E2,1.890256500E2,-7.589677734E2,8.119924638E2
5.003572208E0,-2.181336060E2,1.886880341E2,-7.587722168E2,8.117393185E2
5.013599208E0,-2.184104919E2,1.880294342E2,-7.590050049E2,8.118785676E2
5.023626208E0,-2.183244934E2,1.877461700E2,-7.589936523E2,8.117792638E2
5.033653208E0,-2.182070618E2,1.870200348E2,-7.590294189E2,8.116135004E2
5.043679208E0,-2.189840393E2,1.866826324E2,-7.598675537E2,8.125288388E2
5.053706208E0,-2.185773621E2,1.867292938E2,-7.594301758E2,8.120209876E2
5.063733208E0,-2.187005005E2,1.861059875E2,-7.599381104E2,8.123861638E2
5.073760208E0,-2.184870148E2,1.858448792E2,-7.596627197E2,8.120112945E2
5.083786208E0,-2.186007385E2,1.855588837E2,-7.599423828E2,8.122381470E2
5.093813208E0,-2.189532471E2,1.851317444E2,-7.603759766E2,8.126413187E2
5.103840208E0,-2.190064697E2,1.845323029E2,-7.601849365E2,8.123405335E2
5.113867208E0,-2.194775391E2,1.841858521E2,-7.606600342E2,8.128336274E2
5.123893208E0,-2.191596375E2,1.836753998E2,-7.603244629E2,8.123182185E2
5.133920208E0,-2.199785461E2,1.834029846E2,-7.612653809E2,8.133585898E2
5.143947208E0,-2.199389954E2,1.828802948E2,-7.610184326E2,8.129990275E2
5.153974208E0,-2.198109283E2,1.825784760E2,-7.608370361E2,8.127267312E2
5.164001208E0,-2.197649841E2,1.824955750E2,-7.606500244E2,8.125206107E2
5.174027208E0,-2.199357910E2,1.825110931E2,-7.606435547E2,8.125642550E2
5.184054208E0,-2.196628723E2,1.827741699E2,-7.601838379E2,8.121192290E2
5.194081208E0,-2.197966309E2,1.830314026E2,-7.604538574E2,8.124660747E2
5.204108208E0,-2.195959473E2,1.830347900E2,-7.603125000E2,8.122802546E2
5.214134208E0,-2.197392578E2,1.836828766E2,-7.605163574E2,8.126560592E2
5.224161208E0,-2.192701416E2,1.839132996E2,-7.597991943E2,8.119102860E2
5.234188208E0,-2.190552673E2,1.842654114E2,-7.593897705E2,8.115489976E2
5.244215208E0,-2.193399963E2,1.846663055E2,-7.598188477E2,8.121184394E2
5.254241208E0,-2.189540100E2,1.850729980E2,-7.594680176E2,8.117786292E2
5.264268208E0,-2.187738647E2,1.854076385E2,-7.595645752E2,8.118967547E2
5.274295208E0,-2.186651917E2,1.854820557E2,-7.593898926E2,8.117210530E2
5.284322208E0,-2.185533905E2,1.860148010E2,-7.595701904E2,8.119815053E2
5.294348208E0,-2.182484741E2,1.867957001E2,-7.590428467E2,8.115855304E2
5.304375208E0,-2.178872223E2,1.875331879E2,-7.588406982E2,8.114694963E2
5.314402208E0,-2.181075287E2,1.878436737E2,-7.594901123E2,8.122077139E2
5.324429208E0,-2.175699921E2,1.881664886E2,-7.589500732E2,8.116332562E2
5.334456208E0,-2.176882019E2,1.884717255E2,-7.594157715E2,8.121712003E2
5.344482208E0,-2.173301697E2,1.888484650E2,-7.589051514E2,8.116853911E2
5.354509208E0,-2.174809418E2,1.887099457E2,-7.593391113E2,8.120993102E2
5.364536208E0,-2.178339539E2,1.887332458E2,-7.596923828E2,8.125296216E2
5.374563208E0,-2.176961365E2,1.885231934E2,-7.594020996E2,8.121724886E2
5.384589208E0,-2.186444702E2,1.885001526E2,-7.600701904E2,8.130463740E2
5.394616208E0,-2.179345398E2,1.881165619E2,-7.589479980E2,8.117175421E2
5.404643458E0,-2.182037048E2,1.876378784E2,-7.596325684E2,8.123191917E2
5.414670458E0,-2.185212708E2,1.873526154E2,-7.599290771E2,8.126159921E2
5.424696458E0,-2.183409424E2,1.868377380E2,-7.597933350E2,8.123219924E2
5.434723458E0,-2.190074310E2,1.865983887E2,-7.601810303E2,8.128089642E2
5.444750458E0,-2.190228882E2,1.862808685E2,-7.596132812E2,8.122092862E2
5.454777458E0,-2.187788849E2,1.861037292E2,-7.593912354E2,8.118952191E2
5.464804458E0,-2.191250916E2,1.855923615E2,-7.598516846E2,8.123022300E2
5.474830458E0,-2.190454712E2,1.852618713E2,-7.598112793E2,8.121675071E2
5.484857458E0,-2.194822388E2,1.848583679E2,-7.602457275E2,8.125999234E2
5.494884458E0,-2.192179565E2,1.845893707E2,-7.598175049E2,8.120667392E2
5.504911458E0,-2.190728455E2,1.847624054E2,-7.597562256E2,8.120095938E2
5.514937458E0,-2.197148743E2,1.843041077E2,-7.605146484E2,8.127885091E2
5.524964458E0,-2.192485046E2,1.841103210E2,-7.602010498E2,8.123251524E2
5.534991458E0,-2.193390808E2,1.840792999E2,-7.605695801E2,8.126874597E2
5.545018458E0,-2.191929016E2,1.842289581E2,-7.601646729E2,8.123030020E2
5.555045458E0,-2.192176666E2,1.845960083E2,-7.600715332E2,8.123058582E2
5.565071458E0,-2.193678894E2,1.847414398E2,-7.602076416E2,8.125068177E2
5.575098458E0,-2.190364685E2,1.850255890E2,-7.597880859E2,8.120895139E2
5.585125458E0,-2.192665405E2,1.852881165E2,-7.603304443E2,8.127188238E2
5.595152458E0,-2.186437683E2,1.858399506E2,-7.598914795E2,8.122663635E2
5.605178458E0,-2.187258301E2,1.859629059E2,-7.603991699E2,8.127915408E2
5.615205458E0,-2.184457703E2,1.861627350E2,-7.602719727E2,8.126429664E2
5.625232458E0,-2.184783325E2,1.865318451E2,-7.601422119E2,8.126149724E2
5.635259458E0,-2.180936584E2,1.865767365E2,-7.598944092E2,8.122901178E2
5.645286458E0,-2.181881714E2,1.869010468E2,-7.597644043E2,8.122684467E2
5.655312458E0,-2.179986115E2,1.871477966E2,-7.596507568E2,8.121680643E2
5.665339458E0,-2.181979675E2,1.872437897E2,-7.596636963E2,8.122558225E2
5.675366458E0,-2.184070435E2,1.874058685E2,-7.597730713E2,8.124516700E2
5.685393458E0,-2.180626831E2,1.875140686E2,-7.598204346E2,8.124284291E2
5.695419458E0,-2.178808136E2,1.877917786E2,-7.594775391E2,8.121231024E2
5.705446458E0,-2.178492889E2,1.880567474E2,-7.592429199E2,8.119565656E2
5.715473458E0,-2.178238831E2,1.877677765E2,-7.593571777E2,8.119897199E2
5.725500458E0,-2.178846436E2,1.878309784E2,-7.591296387E2,8.118078607E2
5.735527458E0,-2.179421692E2,1.878532104E2,-7.593165283E2,8.120032069E2
5.745553458E0,-2.177981873E2,1.879364166E2,-7.591169434E2,8.117971919E2
5.755580458E0,-2.180513306E2,1.873751068E2,-7.595718994E2,8.121608731E2
5.765607458E0,-2.177616882E2,1.873058777E2,-7.592036133E2,8.117227181E2
5.775634458E0,-2.178769531E2,1.873550720E2,-7.592293701E2,8.117890897E2
5.785660458E0,-2.179910736E2,1.873503265E2,-7.597552490E2,8.123104649E2
5.795687458E0,-2.179007111E2,1.873580933E2,-7.595023193E2,8.120514442E2
5.805714458E0,-2.186574402E2,1.871537476E2,-7.603754883E2,8.130242829E2
5.815741458E0,-2.183585968E2,1.868424835E2,-7.597714844E2,8.123073919E2
5.825768458E0,-2.185417480E2,1.865112610E2,-7.599429932E2,8.124409511E2
5.835794458E0,-2.187099609E2,1.861071167E2,-7.600999756E2,8.125403859E2
5.845821458E0,-2.187831421E2,1.858807983E2,-7.604749756E2,8.128591040E2
5.855848458E0,-2.185354309E2,1.857637939E2,-7.600351562E2,8.123542087E2
5.865875458E0,-2.191010132E2,1.858826752E2,-7.605087891E2,8.129767777E2
5.875902458E0,-2.192688293E2,1.855126495E2,-7.607303467E2,8.131447737E2
5.885928458E0,-2.188331909E2,1.858773041E2,-7.600628662E2,8.124862449E2
5.895955458E0,-2.191294250E2,1.859626617E2,-7.606522217E2,8.131369004E2
5.905982458E0,-2.188539734E2,1.858674469E2,-7.602327881E2,8.126485474E2
5.916009458E0,-2.188006592E2,1.856791992E2,-7.598316650E2,8.122158904E2
5.926036458E0,-2.189537048E2,1.856446075E2,-7.602014160E2,8.125951256E2
5.936062458E0,-2.188674927E2,1.860662994E2,-7.598048096E2,8.122973568E2
5.946089458E0,-2.192961731E2,1.861237183E2,-7.603400879E2,8.129267490E2
5.956116458E0,-2.188207703E2,1.863779297E2,-7.596489258E2,8.122104115E2
5.966143458E0,-2.185143433E2,1.866371918E2,-7.594632568E2,8.120137918E2
5.976169458E0,-2.188504028E2,1.865929871E2,-7.600858154E2,8.126763738E2
5.986196458E0,-2.183562317E2,1.870630035E2,-7.594019775E2,8.120119301E2
5.996223458E0,-2.183565063E2,1.874266968E2,-7.594475098E2,8.121384430E2
6.006250458E0,-2.180909424E2,1.875885010E2,-7.592797852E2,8.119475950E2
6.016277458E0,-2.182339630E2,1.878847656E2,-7.596345215E2,8.123862099E2
6.026303458E0,-2.181906433E2,1.879365692E2,-7.597271729E2,8.124731922E2
6.036330458E0,-2.182913513E2,1.879816895E2,-7.598215332E2,8.125989121E2
6.046357458E0,-2.177507019E2,1.878668518E2,-7.594212646E2,8.120529412E2
6.056384458E0,-2.179198761E2,1.879179993E2,-7.596936035E2,8.123648306E2
6.066411458E0,-2.179122162E2,1.884541931E2,-7.593685303E2,8.121830346E2
6.076437458E0,-2.180865479E2,1.885295715E2,-7.597218018E2,8.125776011E2
6.086464458E0,-2.177043152E2,1.883623047E2,-7.592310791E2,8.119774370E2
6.096491458E0,-2.178898773E2,1.882965698E2,-7.597282715E2,8.124768571E2
6.106518458E0,-2.177179565E2,1.879022522E2,-7.597449951E2,8.123551087E2
6.116545458E0,-2.176239624E2,1.878215790E2,-7.593327637E2,8.119257235E2
6.126571458E0,-2.182273102E2,1.879698181E2,-7.597603760E2,8.125217784E2
6.136598458E0,-2.180677795E2,1.875813293E2,-7.594650879E2,8.121130040E2
6.146625458E0,-2.182755585E2,1.874105682E2,-7.600528564E2,8.126790788E2
6.156652458E0,-2.179274445E2,1.873649750E2,-7.596047363E2,8.121559951E2
6.166679458E0,-2.183174133E2,1.871309509E2,-7.600477295E2,8.126210906E2
6.176705458E0,-2.183307037E2,1.868939514E2,-7.595118408E2,8.120688897E2
6.186732458E0,-2.183262024E2,1.867282104E2,-7.595386963E2,8.120546696E2
6.196759458E0,-2.185677795E2,1.861420288E2,-7.602629395E2,8.126625783E2
6.206786458E0,-2.183936157E2,1.862272186E2,-7.595683594E2,8.119854930E2
6.216812458E0,-2.189539795E2,1.861630707E2,-7.601385498E2,8.126549999E2
6.226839458E0,-2.186545105E2,1.860494995E2,-7.598836670E2,8.123099154E2
6.236866458E0,-2.186988983E2,1.859904480E2,-7.599124756E2,8.123352913E2
6.246893458E0,-2.188989410E2,1.861469879E2,-7.603264160E2,8.128122209E2
6.256920458E0,-2.187200012E2,1.862361298E2,-7.601673584E2,8.126356796E2
